allocation_id,transaction_id,fund_id,fund_name_raw,amount
264344543:1,264344543,fund_003,General Fund,100.0
264344554:1,264344554,fund_003,General Fund,100.0
264344571:1,264344571,fund_003,General Fund,100.0
264344588:1,264344588,fund_003,General Fund,102.66
264344591:1,264344591,fund_003,General Fund,102.66
264344593:1,264344593,fund_003,General Fund,102.66
264344596:1,264344596,fund_003,General Fund,102.66
264344598:1,264344598,fund_003,General Fund,102.66
264344602:1,264344602,fund_003,General Fund,102.66
264344605:1,264344605,fund_003,General Fund,102.66
264344606:1,264344606,fund_003,General Fund,102.66
264344609:1,264344609,fund_003,General Fund,102.66
264344763:1,264344763,fund_003,General Fund,1325.0
264344767:1,264344767,fund_003,General Fund,225.0
264344769:1,264344769,fund_003,General Fund,325.0
264344776:1,264344776,fund_003,General Fund,225.0
264344780:1,264344780,fund_003,General Fund,170.0
264344781:1,264344781,fund_003,General Fund,225.0
264344789:1,264344789,fund_003,General Fund,230.0
264344792:1,264344792,fund_003,General Fund,175.0
264344795:1,264344795,fund_003,General Fund,275.0
264344799:1,264344799,fund_003,General Fund,170.0
264344803:1,264344803,fund_003,General Fund,175.0
264344805:1,264344805,fund_003,General Fund,225.0
264344808:1,264344808,fund_003,General Fund,225.0
264344812:1,264344812,fund_003,General Fund,170.0
264344815:1,264344815,fund_003,General Fund,220.0
264344819:1,264344819,fund_003,General Fund,175.0
264344821:1,264344821,fund_003,General Fund,170.0
264344825:1,264344825,fund_003,General Fund,175.0
264344826:1,264344826,fund_003,General Fund,175.0
264344827:1,264344827,fund_003,General Fund,175.0
264344831:1,264344831,fund_003,General Fund,325.0
264344834:1,264344834,fund_003,General Fund,1485.0
264344835:1,264344835,fund_003,General Fund,170.0
264344837:1,264344837,fund_003,General Fund,235.0
264344839:1,264344839,fund_003,General Fund,220.0
264344842:1,264344842,fund_003,General Fund,320.0
264344844:1,264344844,fund_003,General Fund,175.0
264344845:1,264344845,fund_003,General Fund,220.0
264344846:1,264344846,fund_003,General Fund,225.0
264344854:1,264344854,fund_003,General Fund,175.0
264344856:1,264344856,fund_003,General Fund,330.0
264344858:1,264344858,fund_003,General Fund,325.0
264344860:1,264344860,fund_003,General Fund,225.0
264344864:1,264344864,fund_003,General Fund,320.0
264344865:1,264344865,fund_003,General Fund,225.0
264344870:1,264344870,fund_003,General Fund,375.0
264344874:1,264344874,fund_003,General Fund,225.0
264344877:1,264344877,fund_003,General Fund,170.0
264344879:1,264344879,fund_003,General Fund,175.0
264344881:1,264344881,fund_003,General Fund,1200.0
264344884:1,264344884,fund_003,General Fund,300.0
264344888:1,264344888,fund_003,General Fund,250.0
264344889:1,264344889,fund_003,General Fund,300.0
264344894:1,264344894,fund_003,General Fund,175.0
264344895:1,264344895,fund_003,General Fund,400.0
264344898:1,264344898,fund_003,General Fund,200.0
264344901:1,264344901,fund_003,General Fund,275.0
264344903:1,264344903,fund_003,General Fund,200.0
264344905:1,264344905,fund_003,General Fund,315.0
264344907:1,264344907,fund_003,General Fund,200.0
264344911:1,264344911,fund_003,General Fund,250.0
264344912:1,264344912,fund_003,General Fund,205.0
264344916:1,264344916,fund_003,General Fund,300.0
264344917:1,264344917,fund_003,General Fund,2000.0
264344923:1,264344923,fund_003,General Fund,175.0
264344924:1,264344924,fund_003,General Fund,200.0
264344926:1,264344926,fund_003,General Fund,1000.0
264344928:1,264344928,fund_003,General Fund,350.0
264344930:1,264344930,fund_003,General Fund,175.0
264344935:1,264344935,fund_003,General Fund,200.0
264344938:1,264344938,fund_003,General Fund,200.0
264344942:1,264344942,fund_003,General Fund,200.0
264344946:1,264344946,fund_003,General Fund,200.0
264344947:1,264344947,fund_003,General Fund,175.0
264344950:1,264344950,fund_003,General Fund,200.0
264344954:1,264344954,fund_003,General Fund,200.0
264344957:1,264344957,fund_003,General Fund,350.0
264344958:1,264344958,fund_003,General Fund,200.0
264344959:1,264344959,fund_003,General Fund,200.0
264344962:1,264344962,fund_003,General Fund,365.0
264344963:1,264344963,fund_003,General Fund,225.0
264344964:1,264344964,fund_003,General Fund,200.0
264344967:1,264344967,fund_003,General Fund,200.0
264344968:1,264344968,fund_003,General Fund,1225.0
264344971:1,264344971,fund_003,General Fund,300.0
264344975:1,264344975,fund_003,General Fund,200.0
264344978:1,264344978,fund_003,General Fund,500.0
264344980:1,264344980,fund_003,General Fund,300.0
264344985:1,264344985,fund_003,General Fund,350.0
264344987:1,264344987,fund_003,General Fund,400.0
264344990:1,264344990,fund_003,General Fund,275.0
264344993:1,264344993,fund_003,General Fund,300.0
264344995:1,264344995,fund_003,General Fund,300.0
264344998:1,264344998,fund_003,General Fund,850.0
264345000:1,264345000,fund_003,General Fund,225.0
264345002:1,264345002,fund_003,General Fund,275.0
264345005:1,264345005,fund_003,General Fund,225.0
264345008:1,264345008,fund_003,General Fund,200.0
264345009:1,264345009,fund_003,General Fund,210.0
264345014:1,264345014,fund_003,General Fund,215.0
264345016:1,264345016,fund_003,General Fund,250.0
264345019:1,264345019,fund_003,General Fund,2000.0
264345021:1,264345021,fund_003,General Fund,500.0
264345023:1,264345023,fund_003,General Fund,2000.0
264345051:1,264345051,fund_003,General Fund,100.0
264345070:1,264345070,fund_003,General Fund,100.0
264345086:1,264345086,fund_003,General Fund,100.0
264345092:1,264345092,fund_003,General Fund,100.0
264345108:1,264345108,fund_003,General Fund,100.0
264345127:1,264345127,fund_003,General Fund,100.0
264345617:1,264345617,fund_003,General Fund,240.4
264345623:1,264345623,fund_003,General Fund,240.4
264345631:1,264345631,fund_003,General Fund,240.4
264345633:1,264345633,fund_003,General Fund,240.4
264345644:1,264345644,fund_003,General Fund,240.4
264345647:1,264345647,fund_003,General Fund,240.4
264345649:1,264345649,fund_003,General Fund,240.4
264345653:1,264345653,fund_003,General Fund,240.4
264345655:1,264345655,fund_003,General Fund,240.4
264345658:1,264345658,fund_003,General Fund,240.4
264345673:1,264345673,fund_003,General Fund,240.4
264345678:1,264345678,fund_003,General Fund,240.4
264345682:1,264345682,fund_003,General Fund,240.4
264345694:1,264345694,fund_003,General Fund,240.4
264345698:1,264345698,fund_003,General Fund,240.4
264345700:1,264345700,fund_003,General Fund,240.4
264345706:1,264345706,fund_003,General Fund,240.4
264345709:1,264345709,fund_003,General Fund,240.4
264345711:1,264345711,fund_003,General Fund,240.4
264345716:1,264345716,fund_003,General Fund,240.4
264345722:1,264345722,fund_003,General Fund,240.4
264345731:1,264345731,fund_003,General Fund,240.4
264345733:1,264345733,fund_003,General Fund,240.4
264345736:1,264345736,fund_003,General Fund,240.4
264345737:1,264345737,fund_003,General Fund,240.4
264345739:1,264345739,fund_003,General Fund,240.4
264345743:1,264345743,fund_003,General Fund,240.4
264345745:1,264345745,fund_003,General Fund,240.4
264345746:1,264345746,fund_003,General Fund,240.4
264345748:1,264345748,fund_003,General Fund,240.4
264345750:1,264345750,fund_003,General Fund,240.4
264345753:1,264345753,fund_003,General Fund,240.4
264345755:1,264345755,fund_003,General Fund,240.4
264345756:1,264345756,fund_003,General Fund,240.4
264345759:1,264345759,fund_003,General Fund,240.4
264345762:1,264345762,fund_003,General Fund,240.4
264345766:1,264345766,fund_003,General Fund,240.4
264345767:1,264345767,fund_003,General Fund,240.4
264345769:1,264345769,fund_003,General Fund,240.4
264345776:1,264345776,fund_003,General Fund,240.4
264345778:1,264345778,fund_003,General Fund,240.4
264345780:1,264345780,fund_003,General Fund,240.4
264345791:1,264345791,fund_003,General Fund,40.0
264345802:1,264345802,fund_003,General Fund,40.0
264345811:1,264345811,fund_003,General Fund,40.0
264345827:1,264345827,fund_003,General Fund,40.0
264345833:1,264345833,fund_003,General Fund,40.0
264345841:1,264345841,fund_003,General Fund,40.0
264345849:1,264345849,fund_003,General Fund,40.0
264345855:1,264345855,fund_003,General Fund,40.0
264345901:1,264345901,fund_003,General Fund,40.0
264345903:1,264345903,fund_003,General Fund,40.0
264345908:1,264345908,fund_003,General Fund,40.0
264345910:1,264345910,fund_003,General Fund,40.0
264345911:1,264345911,fund_003,General Fund,40.0
264345914:1,264345914,fund_003,General Fund,40.0
264345916:1,264345916,fund_003,General Fund,40.0
264345919:1,264345919,fund_003,General Fund,40.0
264345922:1,264345922,fund_003,General Fund,40.0
264345923:1,264345923,fund_003,General Fund,40.0
264345926:1,264345926,fund_003,General Fund,40.0
264345930:1,264345930,fund_003,General Fund,40.0
264345931:1,264345931,fund_003,General Fund,40.0
264345933:1,264345933,fund_003,General Fund,40.0
264345936:1,264345936,fund_003,General Fund,40.0
264346060:1,264346060,fund_003,General Fund,51.48
264346062:1,264346062,fund_003,General Fund,51.48
264346064:1,264346064,fund_003,General Fund,50.0
264346073:1,264346073,fund_003,General Fund,51.48
264346076:1,264346076,fund_003,General Fund,102.66
264346079:1,264346079,fund_003,General Fund,51.48
264346086:1,264346086,fund_003,General Fund,61.72
264346090:1,264346090,fund_003,General Fund,51.48
264346094:1,264346094,fund_003,General Fund,51.48
264346096:1,264346096,fund_003,General Fund,50.0
264346104:1,264346104,fund_003,General Fund,50.0
264346113:1,264346113,fund_003,General Fund,51.48
264346116:1,264346116,fund_003,General Fund,51.48
264346118:1,264346118,fund_003,General Fund,51.48
264346120:1,264346120,fund_003,General Fund,51.48
264346122:1,264346122,fund_003,General Fund,123.13
264346123:1,264346123,fund_003,General Fund,51.48
264346129:1,264346129,fund_003,General Fund,123.13
264346130:1,264346130,fund_003,General Fund,77.07
264346132:1,264346132,fund_003,General Fund,75.0
264346133:1,264346133,fund_003,General Fund,61.72
264346134:1,264346134,fund_003,General Fund,50.0
264346145:1,264346145,fund_003,General Fund,51.48
264346148:1,264346148,fund_003,General Fund,51.48
264346155:1,264346155,fund_003,General Fund,50.0
264346157:1,264346157,fund_003,General Fund,51.48
264346158:1,264346158,fund_003,General Fund,40.4
264346161:1,264346161,fund_003,General Fund,66.84
264346162:1,264346162,fund_003,General Fund,60.61
264346163:1,264346163,fund_003,General Fund,50.0
264346168:1,264346168,fund_003,General Fund,61.72
264346172:1,264346172,fund_003,General Fund,61.72
264346176:1,264346176,fund_003,General Fund,71.95
264346177:1,264346177,fund_003,General Fund,61.72
264346178:1,264346178,fund_003,General Fund,71.95
264346182:1,264346182,fund_003,General Fund,50.0
264346184:1,264346184,fund_003,General Fund,50.0
264346185:1,264346185,fund_003,General Fund,60.61
264346187:1,264346187,fund_003,General Fund,61.72
264346188:1,264346188,fund_003,General Fund,61.72
264346193:1,264346193,fund_003,General Fund,61.72
264346194:1,264346194,fund_003,General Fund,60.61
264346196:1,264346196,fund_003,General Fund,50.0
264347175:1,264347175,fund_003,General Fund,35.0
264347182:1,264347182,fund_003,General Fund,35.0
264347189:1,264347189,fund_003,General Fund,35.0
264347192:1,264347192,fund_003,General Fund,35.0
264347198:1,264347198,fund_003,General Fund,35.0
264347211:1,264347211,fund_003,General Fund,35.0
264347215:1,264347215,fund_003,General Fund,35.0
264347220:1,264347220,fund_003,General Fund,35.0
264347228:1,264347228,fund_003,General Fund,35.0
264347240:1,264347240,fund_003,General Fund,35.0
264347255:1,264347255,fund_003,General Fund,35.0
264347261:1,264347261,fund_003,General Fund,35.0
264347263:1,264347263,fund_003,General Fund,35.0
264347272:1,264347272,fund_003,General Fund,35.0
264347278:1,264347278,fund_003,General Fund,35.0
264347279:1,264347279,fund_003,General Fund,35.0
264347283:1,264347283,fund_003,General Fund,35.0
264347285:1,264347285,fund_003,General Fund,35.0
264347287:1,264347287,fund_003,General Fund,35.0
264347289:1,264347289,fund_003,General Fund,35.0
264347667:1,264347667,fund_003,General Fund,100.0
264347804:1,264347804,fund_003,General Fund,106.06
264347822:1,264347822,fund_003,General Fund,55.56
264347830:1,264347830,fund_003,General Fund,106.06
264347837:1,264347837,fund_003,General Fund,55.56
264347847:1,264347847,fund_003,General Fund,55.56
264347848:1,264347848,fund_003,General Fund,106.06
264347877:1,264347877,fund_003,General Fund,55.56
264347880:1,264347880,fund_003,General Fund,55.56
264347886:1,264347886,fund_003,General Fund,55.56
264347895:1,264347895,fund_003,General Fund,55.56
264347900:1,264347900,fund_003,General Fund,55.56
264347905:1,264347905,fund_003,General Fund,55.56
264347919:1,264347919,fund_003,General Fund,106.06
264347921:1,264347921,fund_003,General Fund,55.56
264347923:1,264347923,fund_003,General Fund,55.56
264347929:1,264347929,fund_003,General Fund,106.06
264347932:1,264347932,fund_003,General Fund,106.06
264347934:1,264347934,fund_003,General Fund,55.56
264347937:1,264347937,fund_003,General Fund,55.56
264347941:1,264347941,fund_003,General Fund,106.06
264347943:1,264347943,fund_003,General Fund,55.56
264347946:1,264347946,fund_003,General Fund,106.06
264347948:1,264347948,fund_003,General Fund,106.06
264347951:1,264347951,fund_003,General Fund,55.56
264347953:1,264347953,fund_003,General Fund,106.06
264347955:1,264347955,fund_003,General Fund,55.56
264347958:1,264347958,fund_003,General Fund,106.06
264347961:1,264347961,fund_003,General Fund,106.06
264347964:1,264347964,fund_003,General Fund,106.06
264347966:1,264347966,fund_003,General Fund,106.06
264347968:1,264347968,fund_003,General Fund,106.06
264347969:1,264347969,fund_003,General Fund,55.56
264347970:1,264347970,fund_003,General Fund,55.56
264347972:1,264347972,fund_003,General Fund,106.06
264347975:1,264347975,fund_003,General Fund,106.06
264347977:1,264347977,fund_003,General Fund,55.56
264347982:1,264347982,fund_003,General Fund,106.06
264347984:1,264347984,fund_003,General Fund,106.06
264347985:1,264347985,fund_003,General Fund,55.56
264347988:1,264347988,fund_003,General Fund,106.06
264347990:1,264347990,fund_003,General Fund,55.56
264347991:1,264347991,fund_003,General Fund,106.06
264347992:1,264347992,fund_003,General Fund,55.56
264347996:1,264347996,fund_003,General Fund,55.56
264347998:1,264347998,fund_003,General Fund,106.06
264347999:1,264347999,fund_003,General Fund,55.56
264348002:1,264348002,fund_003,General Fund,106.06
264348006:1,264348006,fund_003,General Fund,55.56
264348010:1,264348010,fund_003,General Fund,55.56
264348012:1,264348012,fund_003,General Fund,55.56
264348014:1,264348014,fund_003,General Fund,106.06
264348015:1,264348015,fund_003,General Fund,106.06
264348017:1,264348017,fund_003,General Fund,55.56
264348018:1,264348018,fund_003,General Fund,106.06
264348019:1,264348019,fund_003,General Fund,55.56
264348021:1,264348021,fund_003,General Fund,106.06
264348023:1,264348023,fund_003,General Fund,106.06
264348026:1,264348026,fund_003,General Fund,55.56
264348028:1,264348028,fund_003,General Fund,55.56
264348032:1,264348032,fund_003,General Fund,55.56
264348034:1,264348034,fund_003,General Fund,55.56
264348038:1,264348038,fund_003,General Fund,55.56
264348043:1,264348043,fund_003,General Fund,55.56
264348044:1,264348044,fund_003,General Fund,55.56
264348047:1,264348047,fund_003,General Fund,106.06
264348049:1,264348049,fund_003,General Fund,55.56
264348053:1,264348053,fund_003,General Fund,55.56
264348054:1,264348054,fund_003,General Fund,106.06
264348057:1,264348057,fund_003,General Fund,55.56
264348059:1,264348059,fund_003,General Fund,106.06
264348062:1,264348062,fund_003,General Fund,106.06
264348063:1,264348063,fund_003,General Fund,106.06
264348067:1,264348067,fund_003,General Fund,106.06
264348070:1,264348070,fund_003,General Fund,106.06
264348073:1,264348073,fund_003,General Fund,106.06
264348075:1,264348075,fund_003,General Fund,106.06
264348076:1,264348076,fund_003,General Fund,106.06
264348078:1,264348078,fund_003,General Fund,55.56
264348080:1,264348080,fund_003,General Fund,55.56
264348083:1,264348083,fund_003,General Fund,55.56
264348085:1,264348085,fund_003,General Fund,55.56
264348088:1,264348088,fund_003,General Fund,106.06
264348089:1,264348089,fund_003,General Fund,55.56
264348090:1,264348090,fund_003,General Fund,55.56
264348092:1,264348092,fund_003,General Fund,55.56
264348095:1,264348095,fund_003,General Fund,106.06
264348096:1,264348096,fund_003,General Fund,106.06
264348097:1,264348097,fund_003,General Fund,55.56
264348601:1,264348601,fund_003,General Fund,82.19
264348602:1,264348602,fund_003,General Fund,80.0
264348603:1,264348603,fund_003,General Fund,71.95
264348606:1,264348606,fund_003,General Fund,71.95
264348607:1,264348607,fund_003,General Fund,77.21
264348609:1,264348609,fund_003,General Fund,33.06
264348612:1,264348612,fund_003,General Fund,51.48
264348614:1,264348614,fund_003,General Fund,51.48
264348616:1,264348616,fund_003,General Fund,51.48
264348617:1,264348617,fund_003,General Fund,51.48
264348620:1,264348620,fund_003,General Fund,51.48
264348625:1,264348625,fund_003,General Fund,51.48
264348627:1,264348627,fund_003,General Fund,102.66
264348629:1,264348629,fund_003,General Fund,51.48
264348635:1,264348635,fund_003,General Fund,51.48
264348637:1,264348637,fund_003,General Fund,51.48
264348639:1,264348639,fund_003,General Fund,51.48
264348640:1,264348640,fund_003,General Fund,51.48
264348642:1,264348642,fund_003,General Fund,7000.0
264348652:1,264348652,fund_003,General Fund,205.02
264348657:1,264348657,fund_003,General Fund,153.84
264348659:1,264348659,fund_003,General Fund,307.37
264348790:1,264348790,fund_003,General Fund,102.66
264348791:1,264348791,fund_003,General Fund,102.66
264348795:1,264348795,fund_003,General Fund,112.9
264348802:1,264348802,fund_003,General Fund,112.9
264348807:1,264348807,fund_003,General Fund,102.66
264348809:1,264348809,fund_003,General Fund,102.66
264348812:1,264348812,fund_003,General Fund,102.66
264348825:1,264348825,fund_003,General Fund,102.66
264348829:1,264348829,fund_003,General Fund,102.66
264348840:1,264348840,fund_003,General Fund,102.66
264348843:1,264348843,fund_003,General Fund,102.66
264348848:1,264348848,fund_003,General Fund,102.66
264348854:1,264348854,fund_003,General Fund,102.66
264348856:1,264348856,fund_003,General Fund,102.66
264348862:1,264348862,fund_003,General Fund,112.9
264348871:1,264348871,fund_003,General Fund,102.66
264348880:1,264348880,fund_003,General Fund,102.66
264348883:1,264348883,fund_003,General Fund,102.66
264348885:1,264348885,fund_003,General Fund,102.66
264348887:1,264348887,fund_003,General Fund,102.66
264348891:1,264348891,fund_003,General Fund,102.66
264348894:1,264348894,fund_003,General Fund,112.9
264348898:1,264348898,fund_003,General Fund,102.66
264348912:1,264348912,fund_003,General Fund,20.78
264348947:1,264348947,fund_003,General Fund,25.9
264348951:1,264348951,fund_003,General Fund,25.9
264348953:1,264348953,fund_003,General Fund,25.9
264348960:1,264348960,fund_003,General Fund,25.9
264348962:1,264348962,fund_003,General Fund,25.9
264348965:1,264348965,fund_003,General Fund,25.9
264349095:1,264349095,fund_003,General Fund,17.2
264349097:1,264349097,fund_003,General Fund,10.54
264349107:1,264349107,fund_003,General Fund,150.0
264349357:1,264349357,fund_003,General Fund,276.66
264349359:1,264349359,fund_003,General Fund,258.24
264349361:1,264349361,fund_003,General Fund,767.96
264349380:1,264349380,fund_003,General Fund,56.6
264349387:1,264349387,fund_003,General Fund,41.25
264349390:1,264349390,fund_003,General Fund,471.14
264349403:1,264349403,fund_003,General Fund,500.0
264349404:1,264349404,fund_003,General Fund,593.96
264349405:1,264349405,fund_003,General Fund,1791.5
264349418:1,264349418,fund_003,General Fund,256.19
264349437:1,264349437,fund_003,General Fund,30.0
264373966:1,264373966,fund_005,Missions (General),31.01
264373968:1,264373968,fund_005,Missions (General),50.0
264373984:1,264373984,fund_005,Missions (General),409.72
264374010:1,264374010,fund_005,Missions (General),50.0
264374014:1,264374014,fund_005,Missions (General),100.0
264374019:1,264374019,fund_005,Missions (General),50.0
264374022:1,264374022,fund_005,Missions (General),50.0
264374027:1,264374027,fund_005,Missions (General),320.0
264374030:1,264374030,fund_005,Missions (General),400.0
264374034:1,264374034,fund_005,Missions (General),77.07
264374046:1,264374046,fund_005,Missions (General),50.0
264374047:1,264374047,fund_005,Missions (General),1000.0
264374049:1,264374049,fund_005,Missions (General),41.25
264374055:1,264374055,fund_005,Missions (General),102.66
264374056:1,264374056,fund_005,Missions (General),50.0
264374057:1,264374057,fund_005,Missions (General),25.0
264374060:1,264374060,fund_005,Missions (General),25.0
264374062:1,264374062,fund_005,Missions (General),500.0
264374063:1,264374063,fund_005,Missions (General),1000.0
264374064:1,264374064,fund_005,Missions (General),20.78
264374065:1,264374065,fund_005,Missions (General),25.0
264374067:1,264374067,fund_005,Missions (General),31.01
264374069:1,264374069,fund_005,Missions (General),500.0
264374072:1,264374072,fund_005,Missions (General),320.0
264374073:1,264374073,fund_005,Missions (General),25.9
264374076:1,264374076,fund_005,Missions (General),15.66
264374080:1,264374080,fund_005,Missions (General),25.0
264374082:1,264374082,fund_005,Missions (General),50.0
264374085:1,264374085,fund_005,Missions (General),145.45
264374087:1,264374087,fund_005,Missions (General),41.25
264374090:1,264374090,fund_005,Missions (General),50.0
264374092:1,264374092,fund_005,Missions (General),41.25
264374094:1,264374094,fund_005,Missions (General),50.0
264374096:1,264374096,fund_005,Missions (General),102.66
264374097:1,264374097,fund_005,Missions (General),512.08
264374099:1,264374099,fund_005,Missions (General),50.0
264374100:1,264374100,fund_005,Missions (General),41.25
264374101:1,264374101,fund_005,Missions (General),512.08
264374102:1,264374102,fund_005,Missions (General),41.25
264374105:1,264374105,fund_005,Missions (General),100.0
264374108:1,264374108,fund_005,Missions (General),25.0
264374110:1,264374110,fund_005,Missions (General),256.19
264374111:1,264374111,fund_005,Missions (General),41.25
264374112:1,264374112,fund_005,Missions (General),25.0
264374113:1,264374113,fund_005,Missions (General),25.0
264374115:1,264374115,fund_005,Missions (General),31.01
264374117:1,264374117,fund_005,Missions (General),41.25
264374120:1,264374120,fund_005,Missions (General),307.37
264374124:1,264374124,fund_005,Missions (General),50.0
264374125:1,264374125,fund_003,General Fund,10.78
264374125:2,264374125,fund_005,Missions (General),10.0
264374129:1,264374129,fund_005,Missions (General),25.0
264374133:1,264374133,fund_005,Missions (General),50.0
264374137:1,264374137,fund_005,Missions (General),50.0
264374138:1,264374138,fund_005,Missions (General),100.0
264374140:1,264374140,fund_005,Missions (General),50.0
264374142:1,264374142,fund_005,Missions (General),50.0
264374143:1,264374143,fund_005,Missions (General),25.0
264374144:1,264374144,fund_005,Missions (General),50.0
264374145:1,264374145,fund_005,Missions (General),51.48
264374147:1,264374147,fund_005,Missions (General),512.08
264374150:1,264374150,fund_005,Missions (General),313.51
264374152:1,264374152,fund_005,Missions (General),25.0
264374153:1,264374153,fund_005,Missions (General),220.37
264374155:1,264374155,fund_005,Missions (General),205.02
264374156:1,264374156,fund_005,Missions (General),102.66
264374158:1,264374158,fund_005,Missions (General),25.0
264374161:1,264374161,fund_005,Missions (General),41.25
264374163:1,264374163,fund_005,Missions (General),50.0
264374164:1,264374164,fund_005,Missions (General),25.0
264374165:1,264374165,fund_005,Missions (General),102.66
264374167:1,264374167,fund_005,Missions (General),50.0
264374169:1,264374169,fund_005,Missions (General),25.0
264374171:1,264374171,fund_005,Missions (General),25.0
264374174:1,264374174,fund_003,General Fund,320.0
264374174:2,264374174,fund_005,Missions (General),100.0
264374175:1,264374175,fund_005,Missions (General),50.0
264374176:1,264374176,fund_005,Missions (General),40.0
264374177:1,264374177,fund_005,Missions (General),25.0
264374179:1,264374179,fund_003,General Fund,800.0
264374179:2,264374179,fund_005,Missions (General),100.0
264374181:1,264374181,fund_005,Missions (General),25.0
264374186:1,264374186,fund_005,Missions (General),25.0
264374193:1,264374193,fund_005,Missions (General),25.0
264374209:1,264374209,fund_005,Missions (General),50.0
264374218:1,264374218,fund_005,Missions (General),50.0
264374228:1,264374228,fund_005,Missions (General),50.0
264374239:1,264374239,fund_005,Missions (General),25.0
264374242:1,264374242,fund_005,Missions (General),50.0
264374261:1,264374261,fund_005,Missions (General),320.0
264374262:1,264374262,fund_005,Missions (General),31.01
264374265:1,264374265,fund_005,Missions (General),25.0
264374265:2,264374265,fund_003,General Fund,500.0
264374271:1,264374271,fund_005,Missions (General),400.0
264374278:1,264374278,fund_005,Missions (General),25.0
264374278:2,264374278,fund_003,General Fund,450.0
264374281:1,264374281,fund_005,Missions (General),20.78
264374283:1,264374283,fund_005,Missions (General),25.0
264374283:2,264374283,fund_003,General Fund,400.0
264374285:1,264374285,fund_005,Missions (General),50.0
264374295:1,264374295,fund_005,Missions (General),50.0
264374307:1,264374307,fund_005,Missions (General),50.0
264374309:1,264374309,fund_005,Missions (General),25.9
264374315:1,264374315,fund_005,Missions (General),25.0
264374315:2,264374315,fund_003,General Fund,475.0
264374317:1,264374317,fund_005,Missions (General),25.0
264374317:2,264374317,fund_003,General Fund,450.0
264374326:1,264374326,fund_005,Missions (General),51.48
264374329:1,264374329,fund_005,Missions (General),51.48
264374333:1,264374333,fund_005,Missions (General),50.0
264374334:1,264374334,fund_005,Missions (General),512.08
264374336:1,264374336,fund_005,Missions (General),50.0
264374337:1,264374337,fund_003,General Fund,27.66
264374337:2,264374337,fund_005,Missions (General),25.0
264374337:3,264374337,fund_002,Building Fund,25.0
264374337:4,264374337,fund_005,Missions (General),25.0
264374339:1,264374339,fund_005,Missions (General),50.0
264374343:1,264374343,fund_005,Missions (General),41.25
264374346:1,264374346,fund_005,Missions (General),200.0
264374348:1,264374348,fund_003,General Fund,400.0
264374348:2,264374348,fund_005,Missions (General),25.0
264374356:1,264374356,fund_005,Missions (General),50.0
264374362:1,264374362,fund_005,Missions (General),31.01
264374364:1,264374364,fund_005,Missions (General),50.51
264374367:1,264374367,fund_005,Missions (General),100.0
264374369:1,264374369,fund_005,Missions (General),102.66
264374371:1,264374371,fund_005,Missions (General),500.0
264374374:1,264374374,fund_005,Missions (General),50.0
264374377:1,264374377,fund_005,Missions (General),50.0
264374378:1,264374378,fund_005,Missions (General),100.0
264374380:1,264374380,fund_005,Missions (General),50.0
264374381:1,264374381,fund_005,Missions (General),1010.1
264374382:1,264374382,fund_005,Missions (General),20.78
264374386:1,264374386,fund_005,Missions (General),50.0
264374391:1,264374391,fund_005,Missions (General),133.37
264374394:1,264374394,fund_005,Missions (General),320.0
264374396:1,264374396,fund_005,Missions (General),1100.0
264374399:1,264374399,fund_005,Missions (General),25.0
264374399:2,264374399,fund_003,General Fund,400.0
264374400:1,264374400,fund_005,Missions (General),25.9
264374402:1,264374402,fund_005,Missions (General),50.0
264374405:1,264374405,fund_005,Missions (General),50.0
264374406:1,264374406,fund_005,Missions (General),400.0
264374411:1,264374411,fund_005,Missions (General),820.0
264374412:1,264374412,fund_005,Missions (General),25.0
264374412:2,264374412,fund_003,General Fund,400.0
264374414:1,264374414,fund_005,Missions (General),25.0
264374414:2,264374414,fund_003,General Fund,400.0
264374415:1,264374415,fund_005,Missions (General),25.0
264374415:2,264374415,fund_003,General Fund,400.0
264374419:1,264374419,fund_003,General Fund,400.0
264374419:2,264374419,fund_005,Missions (General),25.0
264374420:1,264374420,fund_003,General Fund,400.0
264374420:2,264374420,fund_005,Missions (General),25.0
264374421:1,264374421,fund_005,Missions (General),25.0
264374421:2,264374421,fund_003,General Fund,400.0
264374423:1,264374423,fund_003,General Fund,13.98
264374423:2,264374423,fund_002,Building Fund,12.5
264374423:3,264374423,fund_005,Missions (General),12.5
264374423:4,264374423,fund_005,Missions (General),12.5
264374426:1,264374426,fund_005,Missions (General),51.48
264374428:1,264374428,fund_005,Missions (General),25.0
264374428:2,264374428,fund_005,Missions (General),25.0
264374428:3,264374428,fund_003,General Fund,1600.0
264374429:1,264374429,fund_005,Missions (General),25.0
264374429:2,264374429,fund_003,General Fund,400.0
264374431:1,264374431,fund_005,Missions (General),41.25
264374433:1,264374433,fund_005,Missions (General),50.0
264374434:1,264374434,fund_005,Missions (General),25.0
264374434:2,264374434,fund_003,General Fund,300.0
264374436:1,264374436,fund_005,Missions (General),66.84
264374438:1,264374438,fund_005,Missions (General),25.0
264374438:2,264374438,fund_003,General Fund,400.0
264374439:1,264374439,fund_005,Missions (General),50.0
264374442:1,264374442,fund_005,Missions (General),50.0
264374443:1,264374443,fund_005,Missions (General),50.0
264374445:1,264374445,fund_005,Missions (General),25.0
264374445:2,264374445,fund_003,General Fund,300.0
264374446:1,264374446,fund_005,Missions (General),51.48
264374447:1,264374447,fund_005,Missions (General),25.0
